density,conduct,capacity,init_temp,top_temp,bot_temp,left_temp,right_temp,module,length,n_points,final_time
3696.139,59.308,767.72,729.576,783.765,575.488,309.762,343.981,1,5,50,500
2025.811,59.37,387.422,589.97,650.521,283.66,397.11,929.866,1,5,50,500
3309.054,47.198,751.643,737.452,1091.605,301.83,374.428,859.9,1,5,50,500
2745.534,24.501,271.459,773.365,409.134,557.463,128.48,516.172,1,5,50,500
3066.233,56.763,684.491,472.971,1349.419,446.697,182.057,593.763,1,5,50,500
1794.155,27.889,956.101,404.662,566.432,288.818,162.905,670.882,1,5,50,500
3671.841,48.027,467.213,303.978,705.16,286.706,136.517,706.728,1,5,50,500
3696.523,85.344,314.489,349.838,650.774,184.787,345.199,631.683,1,5,50,500
3690.35,93.211,953.833,252.606,1551.137,575.83,197.305,416.859,1,5,50,500
2194.774,23.778,533.012,376.631,1149.043,343.735,252.189,837.146,1,5,50,500
2623.381,90.482,635.378,378.675,727.93,427.888,233.336,734.345,1,5,50,500
2619.377,75.238,416.649,737.543,1098.026,356.518,299.642,344.765,1,5,50,500
2722.722,33.531,338.327,482.714,1113.294,563.541,179.228,597.472,1,5,50,500
2548.204,33.54,765.16,664.323,1471.383,218.637,369.773,955.51,1,5,50,500
1592.473,42.967,553.952,797.461,489.167,233.148,107.895,932.633,1,5,50,500
2471.869,34.312,949.032,507.458,636.023,289.83,106.057,855.153,1,5,50,500
2554.378,93.133,330.463,541.523,530.65,154.062,208.432,634.532,1,5,50,500
3382.429,80.407,847.033,514.301,1228.919,251.55,331.392,419.991,1,5,50,500
1791.134,68.502,384.217,615.573,1199.067,406.466,368.706,755.089,1,5,50,500
3694.708,26.036,751.585,731.439,1505.313,243.053,261.943,974.777,1,5,50,500
3737.832,84.445,533.419,469.494,466.339,545.229,280.224,310.026,1,5,50,500
3086.402,47.004,641.754,499.701,426.528,163.573,208.262,298.089,1,5,50,500
1899.245,65.029,362.011,487.967,1059.344,304.767,387.541,655.935,1,5,50,500
2286.483,92.076,430.529,360.552,1209.158,537.86,199.248,718.864,1,5,50,500
1384.228,60.041,689.042,426.183,1026.846,270.355,133.548,723.399,1,5,50,500
3286.045,45.822,769.981,306.298,1559.158,573.117,237.348,434.26,1,5,50,500
1731.492,46.594,870.207,398.983,1479.364,549.833,246.6,583.269,1,5,50,500
3612.89,93.862,476.321,288.54,1049.571,207.588,170.107,477.404,1,5,50,500
1858.21,83.428,456.528,203.764,789.935,586.888,135.893,617.032,1,5,50,500
3710.924,26.925,842.43,256.068,704.581,189.817,178.116,500.924,1,5,50,500
3236.444,68.21,808.577,485.821,933.773,557.669,219.551,616.959,1,5,50,500
3254.054,59.717,724.764,344.456,1260.565,424.796,126.772,918.85,1,5,50,500
3726.352,64.754,767.652,580.664,763.154,273.767,282.779,847.632,1,5,50,500
1844.221,39.814,910.324,737.017,975.267,346.612,346.274,599.519,1,5,50,500
1553.226,63.966,640.136,499.699,1024.019,281.911,241.726,980.524,1,5,50,500
3036.162,64.499,646.244,342.318,1502.203,364.038,332.9,389.06,1,5,50,500
1692.768,69.908,638.436,370.267,1395.544,566.486,176.238,469.942,1,5,50,500
2624.076,92.893,948.337,481.253,1183.295,196.844,362.271,462.396,1,5,50,500
2629.327,55.998,695.148,644.883,1098.649,279.914,271.029,920.541,1,5,50,500
3151.12,89.571,929.803,445.19,1236.321,197.898,159.731,595.749,1,5,50,500
1544.004,49.632,559.74,562.902,1026.962,387.128,137.581,384.407,1,5,50,500
2061.368,77.922,866.723,408.876,646.721,316.388,242.906,850.483,1,5,50,500
3138.735,27.106,393.235,577.468,1137.047,501.509,302.219,257.25,1,5,50,500
1482.102,85.398,670.188,561.46,1329.379,207.822,236.44,741.725,1,5,50,500
1801.442,70.486,555.435,464.194,579.314,295.777,394.462,957.903,1,5,50,500
1668.175,43.889,756.893,287.356,508.84,434.957,169.865,915.307,1,5,50,500
2333.901,85.063,478.063,412.181,714.38,263.013,199.889,912.861,1,5,50,500
1563.516,67.493,296.062,600.895,709.274,319.445,259.229,362.682,1,5,50,500
2110.985,93.655,378.503,560.787,1292.641,500.066,308.284,588.666,1,5,50,500
1615.685,76.14,367.962,380.535,1462.098,400.003,160.692,453.494,1,5,50,500
3728.344,87.213,654.115,744.298,494.107,258.548,165.818,655.953,1,5,50,500
3116.682,54.412,532.378,293.923,1215.923,485.034,358.726,990.648,1,5,50,500
2887.822,59.345,461.074,509.144,641.731,287.522,128.937,707.074,1,5,50,500
3014.688,57.306,486.575,544.655,1401.593,370.094,200.305,267.442,1,5,50,500
1394.171,61.048,464.783,441.862,1224.419,262.346,215.056,527.35,1,5,50,500
3694.636,60.235,447.32,705.527,588.353,186.089,195.229,307.234,1,5,50,500
1648.69,33.934,263.233,511.63,1315.569,449.678,345.482,565.387,1,5,50,500
2824.408,51.015,842.604,209.669,510.987,582.14,119.375,850.525,1,5,50,500
2191.602,63.8,701.035,314.629,1124.265,490.095,238.337,657.012,1,5,50,500
1361.815,62.621,735.955,582.326,482.324,167.599,144.358,906.739,1,5,50,500
1650.101,39.547,937.433,439.234,1307.599,301.341,211.553,840.065,1,5,50,500
1503.146,38.271,513.11,441.966,954.121,498.405,210.847,669.372,1,5,50,500
3071.217,51.038,720.907,675.073,446.132,495.413,167.155,710.902,1,5,50,500
2578.696,51.314,294.425,717.14,1500.891,153.71,312.766,443.838,1,5,50,500
3760.793,65.737,885.126,756.666,1432.245,578.29,162.681,465.591,1,5,50,500
2440.123,90.835,521.049,296.983,496.235,196.952,276.392,689.408,1,5,50,500
2826.506,34.608,491.898,558.39,741.148,367.393,376.318,377.735,1,5,50,500
3509.538,82.184,622.917,345.714,1291.709,482.843,239.138,643.32,1,5,50,500
1337.995,54.595,509.848,474.945,681.534,175.881,226.029,511.645,1,5,50,500
3613.822,82.58,671.322,380.875,1184.131,305.13,140.411,425.124,1,5,50,500
1528.716,51.82,812.257,269.368,976.307,261.932,330.33,740.935,1,5,50,500
1533.401,84.325,856.578,422.117,1477.951,526.764,291.839,700.996,1,5,50,500
3723.527,70.404,585.681,347.737,1292.89,320.917,203.49,341.548,1,5,50,500
2429.271,52.659,507.129,381.125,818.457,158.7,274.138,719.776,1,5,50,500
2035.871,38.011,685.41,220.174,910.753,342.836,394.75,354.397,1,5,50,500
1351.745,38.804,370.176,215.231,1376.295,545.753,123.819,258.206,1,5,50,500
1479.602,40.001,507.931,381.093,1045.286,565.333,292.202,830.346,1,5,50,500
1545.939,27.515,404.225,269.546,925.806,204.727,124.996,491.837,1,5,50,500
3407.262,81.871,407.655,365.119,1298.853,321.388,101.81,623.574,1,5,50,500
1300.525,55.351,821.183,688.137,796.329,509.49,143.101,663.388,1,5,50,500
2917.65,51.528,396.507,276.793,1080.866,583.186,259.997,587.561,1,5,50,500
3448.13,33.399,822.177,620.819,1558.4,198.71,339.918,630.313,1,5,50,500
1290.496,35.418,592.875,466.251,1296.881,350.724,265.555,950.971,1,5,50,500
2224.764,65.458,576.493,294.233,1205.523,351.026,375.796,433.523,1,5,50,500
2271.997,44.2,464.785,655.959,883.49,185.077,100.027,427.15,1,5,50,500
1755.445,72.57,919.924,408.03,613.959,417.837,188.751,973.037,1,5,50,500
3608.081,91.476,903.542,466.335,988.468,374.357,217.073,991.147,1,5,50,500
3108.811,31.608,655.287,514.603,752.65,361.647,122.078,862.025,1,5,50,500
1370.072,25.911,767.325,259.18,1559.89,229.703,391.247,704.36,1,5,50,500
2928.866,33.896,266.439,614.248,1594.992,225.867,347.831,463.276,1,5,50,500
2987.349,74.551,549.837,645.955,822.441,249.336,229.584,368.373,1,5,50,500
3030.678,33.32,275.706,727.246,1220.854,190.219,246.418,435.816,1,5,50,500
2143.989,75.534,921.349,659.44,1518.715,455.354,174.184,477.28,1,5,50,500
3355.212,85.688,659.447,449.289,986.729,201.996,375.643,392.348,1,5,50,500
1520.569,84.511,391.57,371.22,1011.488,290.85,304.94,430.381,1,5,50,500
2953.698,81.967,365.308,315.093,1201.772,376.733,103.785,750.503,1,5,50,500
2952.134,34.397,638.174,333.844,932.802,367.771,365.43,299.684,1,5,50,500
2528.418,86.85,747.067,312.055,803.988,239.032,390.077,395.556,1,5,50,500
1744.547,90.096,706.375,571.178,1491.142,404.69,258.934,601.45,1,5,50,500
2578.38,64.236,658.746,518.546,485.058,386.06,253.517,633.769,1,5,50,500
1574.215,69.554,950.373,339.642,680.433,503.565,200.856,817.858,1,5,50,500
2367.241,45.126,767.237,775.649,903.663,275.174,153.004,775.022,1,5,50,500
2761.145,49.796,604.365,256.649,638.696,301.562,101.785,525.387,1,5,50,500
2172.016,26.507,863.608,568.27,1009.187,549.257,134.409,816.553,1,5,50,500
3485.79,48.127,729.772,580.297,440.823,383.063,178.214,287.885,1,5,50,500
1693.407,50.712,901.514,371.057,1525.396,572.585,281.85,824.874,1,5,50,500
1727.74,92.093,253.045,289.478,972.675,312.345,367.47,469.727,1,5,50,500
2283.83,65.909,404.227,724.822,1448.368,577.862,360.327,866.918,1,5,50,500
3495.415,87.068,811.014,793.347,703.092,323.623,248.88,846.326,1,5,50,500
1221.024,41.469,326.901,283.394,1586.133,150.528,187.244,861.486,1,5,50,500
2130.972,38.368,720.359,604.058,1169.363,217.378,133.724,917.428,1,5,50,500
2372.178,85.143,937.717,341.158,687.085,266.45,281.075,366.197,1,5,50,500
2452.539,82.948,581.393,248.443,665.923,376.198,344.462,727.265,1,5,50,500
3150.76,67.153,625.862,548.815,470.037,482.645,106.419,756.329,1,5,50,500
3604.177,81.671,434.206,599.099,1304.869,221.573,102.509,721.28,1,5,50,500
1394.245,58.71,949.764,608.699,1212.737,391.652,184.889,390.114,1,5,50,500
1562.131,90.015,762.11,620.095,446.072,419.95,296.294,975.484,1,5,50,500
1845.927,73.463,701.837,366.463,894.289,366.769,265.4,987.016,1,5,50,500
1857.162,75.148,741.525,382.319,1103.776,535.071,117.465,311.456,1,5,50,500
2582.748,41.169,498.804,248.409,1009.566,545.996,221.052,602.891,1,5,50,500
3349.138,85.574,633.243,281.995,1592.859,389.983,341.396,607.99,1,5,50,500
3431.19,90.5,545.304,732.925,1452.776,492.804,320.699,654.135,1,5,50,500
2681.829,70.533,579.797,573.889,457.753,331.533,187.352,646.112,1,5,50,500
2766.668,53.044,321.413,612.163,510.087,293.783,393.587,550.159,1,5,50,500
3360.756,68.78,853.429,731.802,983.932,301.499,167.877,801.945,1,5,50,500
1238.069,67.522,642.698,293.274,1152.842,400.544,251.792,807.358,1,5,50,500
3272.148,46.74,352.343,354.029,870.086,463.412,173.002,286.264,1,5,50,500
2276.971,92.857,586.54,605.535,613.294,304.155,305.182,969.373,1,5,50,500
1320.559,63.071,587.557,400.063,520.577,584.966,178.754,422.239,1,5,50,500
2822.497,90.46,862.894,549.355,1083.065,493.299,205.312,781.3,1,5,50,500
2419.734,50.684,942.461,653.437,1102.237,574.505,371.475,750.066,1,5,50,500
2603.262,70.365,462.804,571.763,695.469,438.565,141.562,348.906,1,5,50,500
1741.89,56.433,453.664,460.465,1085.853,472.494,163.341,638.424,1,5,50,500
1851.983,77.573,503.187,211.241,1470.975,599.76,193.823,748.567,1,5,50,500
1517.242,67.932,438.696,630.005,1599.631,296.854,313.117,950.153,1,5,50,500
1823.405,83.988,535.21,606.454,1141.487,509.59,110.677,472.393,1,5,50,500
3470.137,62.814,823.998,328.111,438.66,573.995,123.53,298.019,1,5,50,500
2479.234,26.492,821.993,440.911,746.474,267.351,220.286,329.335,1,5,50,500
2378.424,25.405,933.596,233.271,459.404,390.919,363.436,409.88,1,5,50,500
2647.835,55.142,462.949,557.118,1569.339,402.145,221.031,785.393,1,5,50,500
1444.136,25.34,616.678,464.796,1409.575,431.514,293.886,736.786,1,5,50,500
2559.0,46.936,793.476,443.259,957.502,299.665,130.106,709.58,1,5,50,500
2417.774,60.206,272.788,588.188,1381.72,173.247,305.869,775.441,1,5,50,500
3358.398,79.682,260.238,514.667,1465.091,448.257,170.34,721.817,1,5,50,500
2178.416,45.06,468.135,579.017,1045.397,171.095,359.172,935.973,1,5,50,500
2047.644,63.805,770.623,587.381,1186.595,398.341,130.167,907.368,1,5,50,500
1914.249,76.373,382.435,227.827,899.921,545.514,356.966,416.358,1,5,50,500
2459.393,92.764,911.564,780.991,744.89,267.286,243.957,261.78,1,5,50,500
2495.985,32.919,255.902,518.334,1526.379,407.842,259.267,532.05,1,5,50,500
3138.428,93.798,530.173,568.708,1527.611,315.421,179.372,959.618,1,5,50,500
2232.375,72.949,315.639,252.954,990.457,205.48,182.488,689.352,1,5,50,500
2849.651,43.249,252.039,736.644,683.065,215.051,109.07,265.102,1,5,50,500
1369.845,35.857,349.342,496.067,1143.129,468.367,243.702,265.739,1,5,50,500
1212.079,35.378,744.097,248.923,1583.188,284.785,168.325,807.511,1,5,50,500
3326.297,38.953,397.954,309.094,881.281,567.474,293.227,437.458,1,5,50,500
2968.293,30.588,845.388,795.362,1248.739,463.057,262.785,924.532,1,5,50,500
3469.034,55.13,849.613,630.213,872.213,364.872,174.077,827.92,1,5,50,500
2800.828,38.188,498.112,626.257,604.968,571.144,127.261,642.871,1,5,50,500
3029.685,62.439,839.412,418.954,1325.845,233.427,369.644,266.908,1,5,50,500
2730.56,71.135,644.363,444.109,526.449,232.464,185.185,448.665,1,5,50,500
3275.073,57.795,879.789,572.166,577.518,325.2,351.139,424.118,1,5,50,500
1977.879,23.523,404.761,387.243,784.241,283.254,114.17,290.563,1,5,50,500
1867.913,87.093,613.162,560.784,1477.782,221.017,295.692,760.117,1,5,50,500
2327.823,27.746,880.931,464.953,1462.745,242.483,311.604,994.112,1,5,50,500
2818.311,58.369,305.146,380.903,561.491,239.565,157.729,550.303,1,5,50,500
3356.891,73.191,616.065,390.499,1527.913,347.239,262.722,804.287,1,5,50,500
2973.854,54.314,441.118,642.211,1596.42,581.261,101.69,864.517,1,5,50,500
1894.369,23.591,524.559,297.305,1076.234,252.88,399.01,361.91,1,5,50,500
3021.549,85.068,856.736,238.606,1237.243,524.928,118.976,743.364,1,5,50,500
1330.642,26.589,433.11,390.576,1039.004,199.832,120.318,550.081,1,5,50,500
3116.872,76.641,476.951,243.194,648.02,264.554,331.836,673.662,1,5,50,500
2060.885,80.056,276.109,732.754,1212.96,376.648,179.952,366.129,1,5,50,500
3275.649,87.483,755.434,713.116,1475.892,564.712,321.903,654.102,1,5,50,500
3304.802,85.425,532.479,451.998,414.701,156.981,399.055,330.303,1,5,50,500
1584.991,57.395,722.894,708.346,1282.788,425.347,349.007,262.449,1,5,50,500
3052.35,36.0,811.958,274.567,999.909,430.207,159.442,604.523,1,5,50,500
1358.578,57.771,435.513,758.606,845.611,160.97,260.52,683.202,1,5,50,500
3637.33,89.662,747.416,512.962,779.667,330.724,253.322,795.434,1,5,50,500
3040.724,72.997,853.981,703.228,455.64,482.308,288.497,665.536,1,5,50,500
1486.041,60.894,316.086,708.617,744.584,319.905,171.748,762.499,1,5,50,500
1730.49,76.181,432.203,428.543,1372.378,268.377,124.646,273.493,1,5,50,500
2050.671,92.256,650.435,623.398,1079.729,345.892,198.761,827.171,1,5,50,500
3516.397,73.356,525.308,253.479,965.504,194.17,325.893,496.244,1,5,50,500
1291.526,41.278,749.979,270.751,989.73,226.86,170.986,250.317,1,5,50,500
1283.229,93.954,859.523,790.858,1475.295,292.548,303.633,605.33,1,5,50,500
3486.833,26.812,533.416,492.523,971.97,555.082,236.161,960.912,1,5,50,500
3422.494,46.893,550.61,646.181,1245.151,334.387,107.218,539.592,1,5,50,500
1360.812,39.867,471.269,429.796,499.802,289.149,360.54,905.716,1,5,50,500
3761.64,24.924,452.995,422.211,1485.061,581.207,301.423,759.655,1,5,50,500
3718.763,34.106,321.398,433.089,807.18,298.492,232.492,981.362,1,5,50,500
2068.411,34.883,890.079,543.575,1051.652,223.531,350.852,861.022,1,5,50,500
2405.781,51.093,673.211,263.13,488.812,469.506,225.19,942.012,1,5,50,500
2982.207,68.977,686.072,739.994,907.793,456.174,146.738,347.778,1,5,50,500
2646.441,41.465,317.495,213.737,661.449,406.771,202.008,412.152,1,5,50,500
2836.479,47.092,644.578,653.11,746.854,310.508,215.831,556.955,1,5,50,500
2115.403,86.328,448.545,555.425,1582.547,192.146,302.87,706.101,1,5,50,500
2495.005,63.498,347.506,505.092,404.012,382.701,302.713,643.306,1,5,50,500
1285.687,85.949,622.704,388.633,541.166,522.834,286.221,646.666,1,5,50,500
1926.554,79.972,597.894,418.85,991.602,468.027,243.899,931.252,1,5,50,500
2458.087,36.762,569.545,309.747,1270.513,157.354,169.081,618.628,1,5,50,500
3270.398,85.444,826.305,272.61,417.932,459.64,342.606,678.707,1,5,50,500
1639.455,82.761,460.286,221.293,1039.193,405.914,201.544,605.426,1,5,50,500
3613.521,49.911,430.587,493.582,808.086,223.586,132.997,799.799,1,5,50,500
3133.795,64.743,441.867,332.468,1058.252,306.857,389.895,870.372,1,5,50,500
2898.932,76.383,559.331,229.607,697.293,498.857,359.117,673.43,1,5,50,500
3768.657,39.867,870.606,345.644,898.009,533.475,371.236,871.722,1,5,50,500
2249.605,60.429,524.047,268.196,757.663,570.086,140.265,648.286,1,5,50,500
3543.827,72.826,714.762,538.852,1552.711,211.653,265.432,853.016,1,5,50,500
2804.888,72.141,256.155,530.373,1375.375,222.247,124.999,618.039,1,5,50,500
2006.236,43.375,491.237,308.872,426.477,478.454,314.538,515.547,1,5,50,500
1604.625,74.052,772.674,355.678,470.11,509.91,100.586,868.03,1,5,50,500
2786.336,40.138,618.108,447.207,1181.527,514.596,197.302,397.88,1,5,50,500
3695.342,24.587,770.095,323.273,1127.721,477.504,243.562,773.614,1,5,50,500
2866.71,24.716,802.964,572.931,1076.592,221.583,318.776,312.433,1,5,50,500
3040.92,27.51,804.703,562.715,1440.805,422.159,179.138,573.78,1,5,50,500
2804.107,69.126,920.413,399.794,1396.884,422.895,288.621,386.472,1,5,50,500
3548.768,69.118,612.558,266.982,1202.494,441.303,276.712,890.065,1,5,50,500
2696.223,84.226,493.311,468.409,777.83,212.453,322.524,838.877,1,5,50,500
3740.824,38.696,454.454,772.109,1444.147,320.58,379.939,563.789,1,5,50,500
1646.759,52.365,822.125,502.924,1497.54,316.78,320.093,258.32,1,5,50,500
2372.034,47.681,736.196,422.289,740.818,388.265,234.533,433.142,1,5,50,500
3385.804,85.685,886.86,713.556,1241.807,537.88,172.892,906.062,1,5,50,500
3258.22,58.82,420.435,448.195,745.673,189.37,352.925,923.714,1,5,50,500
3451.699,47.741,388.496,668.097,1011.681,496.446,336.432,972.549,1,5,50,500
1340.282,78.049,491.702,669.626,925.116,221.651,205.141,474.809,1,5,50,500
2010.883,50.442,269.423,265.884,1512.356,359.144,248.184,844.992,1,5,50,500
3374.101,42.829,781.247,616.831,1319.984,372.608,112.988,528.844,1,5,50,500
2299.579,77.327,734.565,687.407,442.834,570.631,189.454,550.785,1,5,50,500
1394.617,45.314,822.341,276.4,1089.016,568.558,242.899,633.215,1,5,50,500
3151.725,86.778,888.066,775.736,753.569,162.935,126.467,328.489,1,5,50,500
1646.144,82.16,824.832,568.035,563.449,176.651,279.589,302.103,1,5,50,500
3254.723,46.452,617.919,549.726,1556.926,527.008,115.999,267.239,1,5,50,500
3200.727,35.467,293.473,505.787,1034.603,324.444,389.032,576.789,1,5,50,500
2829.286,28.989,656.446,623.872,1365.102,344.901,197.586,255.187,1,5,50,500
3762.252,45.927,409.791,212.529,1155.301,443.877,358.759,574.851,1,5,50,500
1815.19,58.838,820.321,459.947,1098.474,294.612,185.392,622.584,1,5,50,500
1945.563,75.15,479.967,391.193,726.968,530.868,355.06,754.877,1,5,50,500
3516.628,73.887,670.272,621.641,1138.611,424.197,369.169,784.865,1,5,50,500
3004.517,23.649,543.285,595.395,405.382,534.291,267.583,673.498,1,5,50,500
2499.592,67.235,303.614,242.138,1489.816,355.529,391.703,582.387,1,5,50,500
1607.444,86.484,777.983,712.646,1031.744,439.445,276.846,342.592,1,5,50,500
3346.257,29.768,518.803,700.328,1257.307,501.891,226.134,626.885,1,5,50,500
2440.796,40.578,928.565,576.864,1272.996,353.561,139.584,416.79,1,5,50,500
2720.866,73.247,277.241,227.066,1586.457,252.532,101.737,329.974,1,5,50,500
3202.24,87.869,530.016,269.392,1276.022,574.995,351.843,371.361,1,5,50,500
1514.469,56.669,874.895,213.006,868.545,596.376,236.895,298.742,1,5,50,500
1679.859,76.297,644.176,512.866,671.394,409.26,270.74,481.007,1,5,50,500
3415.21,36.82,529.447,653.217,1149.301,490.412,101.968,419.952,1,5,50,500
3131.993,28.273,299.944,717.009,625.497,475.587,324.768,979.109,1,5,50,500
2563.138,32.157,764.453,440.671,826.26,417.725,265.796,361.056,1,5,50,500
1503.948,51.343,684.676,238.184,448.101,373.356,368.261,506.33,1,5,50,500
1809.859,77.427,789.682,277.055,1032.88,207.294,247.299,941.288,1,5,50,500
3166.231,70.406,452.308,209.248,1156.435,338.548,145.389,388.764,1,5,50,500
2811.824,59.093,277.031,202.115,1089.529,384.347,170.601,980.289,1,5,50,500
3094.96,78.125,447.091,453.088,828.349,302.059,294.859,803.315,1,5,50,500
2355.82,45.361,957.257,228.51,817.348,375.324,320.658,444.713,1,5,50,500
1554.748,33.299,469.784,479.062,1550.334,205.043,127.463,749.445,1,5,50,500
1780.642,58.388,477.901,364.225,859.836,249.28,246.007,922.436,1,5,50,500
3685.255,56.29,845.035,683.736,1368.101,558.824,293.648,621.042,1,5,50,500
2395.993,24.164,858.357,691.186,953.897,181.62,381.141,990.68,1,5,50,500
1777.005,31.219,673.622,598.145,1057.344,415.434,242.371,337.509,1,5,50,500
2058.957,60.275,353.868,702.325,972.584,383.589,113.684,282.581,1,5,50,500
2025.948,49.549,878.776,563.223,1032.816,523.088,269.38,340.133,1,5,50,500
2929.323,38.007,896.3,606.905,561.462,416.088,300.25,632.374,1,5,50,500
2104.099,47.942,584.442,791.969,1503.44,459.333,124.128,311.795,1,5,50,500
2318.796,83.134,868.159,646.669,1482.695,520.078,141.384,349.862,1,5,50,500
3445.972,88.652,424.141,524.457,1168.292,154.21,228.733,486.458,1,5,50,500
